# Date: 19/07/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Author: 955c6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# First row is the observation number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Each observation has a frequency (Hz) column followed by a spectra (A.U.) column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.66E+14,104.324344,5.76E+14,124.209201,5.61E+14,143.330411,5.77E+14,98.327844,5.70E+14,134.291625,5.58E+14,107.35614,5.74E+14,126.844553,5.69E+14,137.093427,5.69E+14,127.488389,5.64E+14,105.697512,5.68E+14,112.759708,5.58E+14,106.122104,5.63E+14,129.012692,5.69E+14,135.384141,5.63E+14,136.878937,5.73E+14,132.994387,5.61E+14,148.0814,5.65E+14,146.615112,5.67E+14,142.030511,5.62E+14,104.107744,5.64E+14,123.1741,5.76E+14,134.336436,5.60E+14,119.595412,5.63E+14,124.065275,5.63E+14,146.327994,5.66E+14,119.321892,5.68E+14,126.912747,5.67E+14,140.840892,5.75E+14,136.751738,5.63E+14,145.696017
5.66E+14,105.122097,5.76E+14,126.230668,5.61E+14,143.399949,5.77E+14,104.326309,5.70E+14,139.827328,5.58E+14,113.815366,5.74E+14,131.934297,5.69E+14,134.687527,5.69E+14,132.098104,5.64E+14,111.894545,5.68E+14,120.999031,5.58E+14,102.199343,5.63E+14,132.507185,5.69E+14,146.138163,5.64E+14,133.924321,5.73E+14,137.051157,5.61E+14,140.328656,5.65E+14,142.039776,5.67E+14,129.895249,5.62E+14,97.036083,5.64E+14,130.988138,5.76E+14,139.44598,5.60E+14,124.206517,5.63E+14,120.334954,5.63E+14,134.812025,5.66E+14,117.491044,5.68E+14,123.514718,5.67E+14,140.617813,5.75E+14,137.31868,5.63E+14,142.47864
5.67E+14,109.384624,5.76E+14,123.343879,5.61E+14,134.237805,5.77E+14,105.553605,5.70E+14,146.96511,5.58E+14,114.988819,5.74E+14,129.176941,5.69E+14,138.039308,5.69E+14,145.484669,5.64E+14,116.213885,5.68E+14,109.367612,5.58E+14,120.456122,5.63E+14,143.185221,5.69E+14,137.12286,5.64E+14,129.468062,5.73E+14,139.260142,5.62E+14,135.662979,5.65E+14,136.315807,5.67E+14,133.385562,5.62E+14,97.59575,5.64E+14,125.147004,5.76E+14,144.897073,5.60E+14,131.905413,5.63E+14,114.825452,5.63E+14,140.155822,5.66E+14,106.019985,5.68E+14,123.030345,5.67E+14,140.315603,5.75E+14,139.808396,5.63E+14,145.540188
5.67E+14,100.930677,5.76E+14,129.605451,5.62E+14,146.528049,5.77E+14,92.201033,5.70E+14,146.327534,5.58E+14,104.748132,5.74E+14,141.487776,5.69E+14,142.75813,5.69E+14,131.118994,5.64E+14,119.111947,5.68E+14,116.202332,5.58E+14,116.62811,5.63E+14,138.71604,5.69E+14,133.881357,5.64E+14,126.494032,5.73E+14,133.951338,5.62E+14,126.265881,5.65E+14,133.296294,5.67E+14,130.752724,5.62E+14,103.965888,5.64E+14,110.366089,5.76E+14,133.957763,5.60E+14,123.494956,5.63E+14,119.000083,5.63E+14,134.914921,5.66E+14,113.583763,5.69E+14,130.70594,5.67E+14,129.836122,5.75E+14,130.881565,5.63E+14,152.251535
5.67E+14,103.41625,5.76E+14,126.61434,5.62E+14,152.191605,5.77E+14,113.885702,5.70E+14,134.31334,5.58E+14,110.676799,5.74E+14,129.92004,5.69E+14,130.203945,5.69E+14,132.957711,5.64E+14,123.074194,5.68E+14,117.759248,5.58E+14,109.608878,5.63E+14,131.781819,5.70E+14,136.484283,5.64E+14,134.807386,5.73E+14,147.931302,5.62E+14,126.093075,5.66E+14,140.117649,5.67E+14,134.223863,5.62E+14,106.978156,5.64E+14,110.440912,5.76E+14,142.589404,5.60E+14,116.302443,5.63E+14,117.460662,5.63E+14,144.680761,5.66E+14,114.377152,5.69E+14,126.124138,5.67E+14,133.809318,5.75E+14,128.67255,5.63E+14,146.143255
5.67E+14,106.639092,5.76E+14,137.219241,5.62E+14,132.948302,5.77E+14,115.976808,5.70E+14,144.782521,5.58E+14,101.114012,5.74E+14,136.244478,5.70E+14,138.488204,5.69E+14,121.161177,5.64E+14,106.509891,5.69E+14,113.326462,5.59E+14,114.614272,5.63E+14,135.936955,5.70E+14,142.881171,5.64E+14,140.72955,5.73E+14,141.070341,5.62E+14,130.316953,5.66E+14,146.442803,5.67E+14,135.223618,5.62E+14,107.641151,5.64E+14,120.30669,5.76E+14,137.684697,5.60E+14,136.499222,5.63E+14,115.896351,5.63E+14,145.106361,5.66E+14,114.685798,5.69E+14,133.505884,5.67E+14,142.300323,5.76E+14,138.519071,5.63E+14,159.30322
5.67E+14,107.509527,5.76E+14,123.646077,5.62E+14,145.83157,5.77E+14,111.887507,5.70E+14,139.746923,5.58E+14,106.472093,5.75E+14,136.238685,5.70E+14,140.647923,5.70E+14,138.787934,5.64E+14,109.235386,5.69E+14,118.381156,5.59E+14,108.660945,5.63E+14,133.35179,5.70E+14,142.173889,5.64E+14,130.066723,5.73E+14,142.750998,5.62E+14,138.502164,5.66E+14,127.167421,5.67E+14,137.386078,5.62E+14,100.666665,5.64E+14,126.502493,5.76E+14,138.772023,5.60E+14,127.228135,5.63E+14,112.772222,5.64E+14,143.539937,5.66E+14,122.309227,5.69E+14,133.554329,5.67E+14,127.998056,5.76E+14,138.473057,5.63E+14,149.970154
5.67E+14,115.851252,5.77E+14,133.978005,5.62E+14,137.676456,5.77E+14,127.441757,5.70E+14,145.812799,5.58E+14,112.03101,5.75E+14,126.209111,5.70E+14,130.270561,5.70E+14,133.711184,5.64E+14,109.804241,5.69E+14,115.320216,5.59E+14,106.550356,5.63E+14,136.850354,5.70E+14,126.730558,5.64E+14,135.852192,5.73E+14,144.490935,5.62E+14,136.298094,5.66E+14,131.330018,5.67E+14,135.893034,5.62E+14,103.473465,5.64E+14,138.55963,5.76E+14,146.819868,5.60E+14,128.490802,5.63E+14,126.842164,5.64E+14,137.742439,5.66E+14,107.559662,5.69E+14,124.424895,5.67E+14,127.596789,5.76E+14,136.759895,5.63E+14,141.760438
5.67E+14,102.484848,5.77E+14,121.999541,5.62E+14,148.120698,5.77E+14,111.444008,5.70E+14,143.996615,5.58E+14,108.653993,5.75E+14,132.199049,5.70E+14,130.251871,5.70E+14,130.935818,5.64E+14,110.515007,5.69E+14,108.019443,5.59E+14,110.244714,5.63E+14,136.447698,5.70E+14,140.57693,5.64E+14,134.444367,5.73E+14,143.891027,5.62E+14,127.003582,5.66E+14,146.768895,5.68E+14,133.51761,5.62E+14,102.541898,5.64E+14,123.006967,5.76E+14,134.117165,5.60E+14,129.751935,5.63E+14,119.982774,5.64E+14,128.767107,5.66E+14,112.675668,5.69E+14,123.651922,5.67E+14,140.184268,5.76E+14,138.599451,5.63E+14,134.435203
5.67E+14,106.486526,5.77E+14,138.489519,5.62E+14,143.275484,5.77E+14,109.515415,5.70E+14,135.227348,5.58E+14,103.452445,5.75E+14,133.142471,5.70E+14,141.818415,5.70E+14,117.398382,5.64E+14,106.241537,5.69E+14,116.266687,5.59E+14,113.227993,5.63E+14,129.372059,5.70E+14,141.102632,5.64E+14,140.766234,5.73E+14,149.65885,5.62E+14,134.434088,5.66E+14,139.70268,5.68E+14,126.150255,5.63E+14,93.671619,5.64E+14,119.865553,5.76E+14,143.822177,5.60E+14,115.544221,5.63E+14,101.06129,5.64E+14,161.48967,5.66E+14,101.283125,5.69E+14,131.222407,5.67E+14,143.547236,5.76E+14,130.983511,5.63E+14,146.760521
5.67E+14,102.724474,5.77E+14,121.433941,5.62E+14,152.295088,5.77E+14,110.957765,5.70E+14,132.962791,5.58E+14,109.438815,5.75E+14,133.0103,5.70E+14,148.838392,5.70E+14,128.94443,5.64E+14,103.506389,5.69E+14,115.996108,5.59E+14,113.857658,5.63E+14,134.621351,5.70E+14,152.012794,5.64E+14,137.865692,5.73E+14,152.815415,5.62E+14,121.670325,5.66E+14,129.71701,5.68E+14,122.503494,5.63E+14,101.482416,5.64E+14,121.821086,5.76E+14,147.488937,5.61E+14,120.877876,5.63E+14,121.777239,5.64E+14,136.51893,5.66E+14,118.778864,5.69E+14,127.306737,5.67E+14,130.444535,5.76E+14,123.831497,5.63E+14,143.871063
5.67E+14,112.94609,5.77E+14,119.002841,5.62E+14,141.622904,5.77E+14,112.91076,5.71E+14,143.401264,5.58E+14,110.038922,5.75E+14,134.105201,5.70E+14,139.656574,5.70E+14,133.489856,5.64E+14,104.678665,5.69E+14,94.933595,5.59E+14,124.355327,5.63E+14,134.324359,5.70E+14,137.805964,5.64E+14,131.405242,5.73E+14,138.524037,5.62E+14,125.464386,5.66E+14,137.433524,5.68E+14,136.520231,5.63E+14,112.787302,5.65E+14,118.29511,5.76E+14,136.467544,5.61E+14,126.080178,5.63E+14,111.20747,5.64E+14,144.811573,5.66E+14,106.026851,5.69E+14,119.253179,5.67E+14,132.014027,5.76E+14,138.35929,5.63E+14,134.849311
5.67E+14,96.300935,5.77E+14,128.538128,5.62E+14,147.806675,5.78E+14,107.636723,5.71E+14,133.500436,5.58E+14,106.754644,5.75E+14,128.276627,5.70E+14,136.128468,5.70E+14,132.447517,5.64E+14,100.025881,5.69E+14,119.147995,5.59E+14,117.886127,5.63E+14,131.39092,5.70E+14,139.124705,5.64E+14,136.676485,5.73E+14,135.919983,5.62E+14,138.768616,5.66E+14,131.700166,5.68E+14,131.890068,5.63E+14,97.502109,5.65E+14,114.539809,5.76E+14,136.274185,5.61E+14,116.192779,5.63E+14,109.079938,5.64E+14,144.165175,5.67E+14,116.484271,5.69E+14,127.748135,5.67E+14,144.455071,5.76E+14,135.71362,5.63E+14,145.617554
5.67E+14,113.794135,5.77E+14,133.633529,5.62E+14,141.205086,5.78E+14,107.325008,5.71E+14,149.726855,5.58E+14,105.736602,5.75E+14,124.455002,5.70E+14,133.278508,5.70E+14,138.343028,5.64E+14,98.089885,5.69E+14,110.330975,5.59E+14,114.564385,5.63E+14,134.72291,5.70E+14,129.07025,5.64E+14,127.489432,5.73E+14,142.255114,5.62E+14,126.247014,5.66E+14,138.586961,5.68E+14,127.038582,5.63E+14,105.891248,5.65E+14,116.806877,5.76E+14,134.459687,5.61E+14,130.577728,5.63E+14,115.918559,5.64E+14,147.483656,5.67E+14,111.598101,5.69E+14,118.79099,5.67E+14,140.785413,5.76E+14,131.175448,5.63E+14,148.519527
5.67E+14,108.348426,5.77E+14,113.180704,5.62E+14,140.201093,5.78E+14,112.136429,5.71E+14,138.69429,5.58E+14,112.411193,5.75E+14,124.758301,5.70E+14,141.647256,5.70E+14,137.91352,5.64E+14,124.544752,5.69E+14,129.580494,5.59E+14,114.283131,5.63E+14,132.979348,5.70E+14,143.012411,5.64E+14,140.776959,5.73E+14,140.525431,5.62E+14,130.459771,5.66E+14,135.539978,5.68E+14,134.309315,5.63E+14,101.904576,5.65E+14,120.477451,5.76E+14,150.218112,5.61E+14,126.423871,5.63E+14,112.802314,5.64E+14,145.690339,5.67E+14,108.012178,5.69E+14,123.67263,5.67E+14,144.5647,5.76E+14,146.119884,5.63E+14,141.312358
5.67E+14,104.943708,5.77E+14,136.434119,5.62E+14,143.151843,5.78E+14,106.816303,5.71E+14,142.144833,5.58E+14,105.679112,5.75E+14,128.838453,5.70E+14,137.275581,5.70E+14,139.672617,5.64E+14,115.745461,5.69E+14,122.793473,5.59E+14,106.32334,5.63E+14,138.056938,5.70E+14,133.614508,5.64E+14,144.721637,5.73E+14,139.985637,5.62E+14,130.841481,5.66E+14,147.771912,5.68E+14,118.702113,5.63E+14,104.603981,5.65E+14,117.177051,5.77E+14,129.496908,5.61E+14,116.927686,5.63E+14,116.051268,5.64E+14,137.8235,5.67E+14,111.178907,5.69E+14,119.470293,5.67E+14,145.096429,5.76E+14,135.02428,5.63E+14,146.051473
5.67E+14,102.784525,5.77E+14,126.796971,5.62E+14,146.832397,5.78E+14,104.025662,5.71E+14,134.607158,5.59E+14,107.195933,5.75E+14,142.260212,5.70E+14,151.059037,5.70E+14,136.563147,5.64E+14,117.193035,5.69E+14,103.090414,5.59E+14,105.229439,5.64E+14,140.992055,5.70E+14,128.090823,5.64E+14,133.627002,5.73E+14,133.491381,5.62E+14,139.013879,5.66E+14,141.176251,5.68E+14,139.052959,5.63E+14,97.154967,5.65E+14,107.615365,5.77E+14,139.369608,5.61E+14,117.997869,5.63E+14,123.957651,5.64E+14,148.053985,5.67E+14,113.811062,5.69E+14,107.227857,5.68E+14,143.011642,5.76E+14,128.695646,5.63E+14,136.88932
5.67E+14,107.827678,5.77E+14,121.291175,5.62E+14,147.252524,5.78E+14,99.319825,5.71E+14,133.631845,5.59E+14,109.050651,5.75E+14,132.862667,5.70E+14,136.806366,5.70E+14,138.762994,5.64E+14,119.742249,5.69E+14,113.057039,5.59E+14,116.345772,5.64E+14,131.262974,5.70E+14,134.353634,5.64E+14,132.876738,5.73E+14,149.707765,5.62E+14,135.395504,5.66E+14,134.055615,5.68E+14,127.471795,5.63E+14,98.776727,5.65E+14,115.066588,5.77E+14,145.95855,5.61E+14,120.87027,5.63E+14,112.388755,5.64E+14,138.441458,5.67E+14,105.966197,5.69E+14,123.731977,5.68E+14,136.547024,5.76E+14,141.676304,5.63E+14,137.115917
5.67E+14,102.911622,5.77E+14,120.924063,5.62E+14,141.553766,5.78E+14,107.412887,5.71E+14,135.636652,5.59E+14,115.248092,5.75E+14,126.015128,5.70E+14,131.373344,5.70E+14,131.339852,5.64E+14,109.279341,5.69E+14,100.165579,5.59E+14,115.114864,5.64E+14,132.871485,5.70E+14,142.519671,5.64E+14,125.024977,5.74E+14,139.108616,5.62E+14,131.909894,5.66E+14,140.133343,5.68E+14,131.553022,5.63E+14,99.611028,5.65E+14,118.711008,5.77E+14,144.582379,5.61E+14,124.121562,5.64E+14,121.28397,5.64E+14,143.936213,5.67E+14,119.224429,5.69E+14,115.912604,5.68E+14,141.009769,5.76E+14,128.412499,5.64E+14,137.13228
5.67E+14,95.81999,5.77E+14,126.770575,5.62E+14,151.915144,5.78E+14,102.831878,5.71E+14,131.241868,5.59E+14,117.361693,5.75E+14,132.696271,5.70E+14,134.703909,5.70E+14,137.806931,5.64E+14,97.259776,5.69E+14,109.870375,5.59E+14,111.644077,5.64E+14,131.919653,5.70E+14,134.340205,5.64E+14,136.087311,5.74E+14,150.093523,5.62E+14,127.839399,5.66E+14,138.873876,5.68E+14,120.897369,5.63E+14,97.123201,5.65E+14,121.672509,5.77E+14,137.509677,5.61E+14,122.492934,5.64E+14,122.123102,5.64E+14,135.053374,5.67E+14,113.259143,5.69E+14,137.022309,5.68E+14,129.355273,5.76E+14,132.426868,5.64E+14,126.959778
5.67E+14,102.031868,5.77E+14,134.981095,5.62E+14,135.075863,5.78E+14,107.466973,5.71E+14,129.162224,5.59E+14,105.668378,5.75E+14,128.611222,5.70E+14,138.175032,5.70E+14,131.075771,5.65E+14,106.514639,5.69E+14,113.338162,5.59E+14,119.919514,5.64E+14,123.641235,5.70E+14,134.428714,5.64E+14,137.831098,5.74E+14,141.376231,5.62E+14,135.010073,5.66E+14,147.89409,5.68E+14,126.953777,5.63E+14,103.518391,5.65E+14,121.170233,5.77E+14,137.565565,5.61E+14,111.005934,5.64E+14,109.467276,5.64E+14,148.93269,5.67E+14,113.122276,5.69E+14,134.698762,5.68E+14,143.953225,5.76E+14,135.235312,5.64E+14,141.781624
5.67E+14,99.037939,5.77E+14,117.994162,5.62E+14,141.22274,5.78E+14,96.438085,5.71E+14,143.768163,5.59E+14,118.168352,5.75E+14,124.426571,5.70E+14,136.424018,5.70E+14,119.961076,5.65E+14,111.278671,5.69E+14,113.118245,5.59E+14,102.124627,5.64E+14,136.227593,5.70E+14,141.140055,5.65E+14,122.713771,5.74E+14,146.577453,5.62E+14,142.182648,5.66E+14,141.15541,5.68E+14,127.491392,5.63E+14,101.977905,5.65E+14,113.582463,5.77E+14,149.64935,5.61E+14,125.678922,5.64E+14,113.930309,5.64E+14,148.923127,5.67E+14,94.17645,5.69E+14,125.789727,5.68E+14,144.545212,5.76E+14,141.678054,5.64E+14,156.525184
5.68E+14,107.90235,5.77E+14,132.577813,5.62E+14,140.62449,5.78E+14,99.116734,5.71E+14,146.314998,5.59E+14,102.195617,5.75E+14,136.612335,5.70E+14,139.575142,5.70E+14,141.791707,5.65E+14,116.85746,5.69E+14,104.500931,5.59E+14,121.069663,5.64E+14,134.810339,5.70E+14,155.773374,5.65E+14,144.046611,5.74E+14,141.090123,5.63E+14,140.092701,5.66E+14,145.849317,5.68E+14,130.740129,5.63E+14,108.291679,5.65E+14,123.565773,5.77E+14,142.764877,5.61E+14,134.198043,5.64E+14,121.130099,5.64E+14,139.153429,5.67E+14,119.528944,5.69E+14,118.912145,5.68E+14,127.378982,5.76E+14,123.225202,5.64E+14,140.783261
5.68E+14,106.629055,5.77E+14,127.567469,5.63E+14,144.082175,5.78E+14,107.935112,5.71E+14,140.533369,5.59E+14,106.150079,5.75E+14,122.520876,5.70E+14,141.881595,5.70E+14,126.155984,5.65E+14,97.829306,5.69E+14,103.9339,5.59E+14,108.147943,5.64E+14,136.325436,5.70E+14,137.092715,5.65E+14,143.552741,5.74E+14,149.21808,5.63E+14,130.463521,5.66E+14,134.83893,5.68E+14,143.681666,5.63E+14,100.874688,5.65E+14,113.13847,5.77E+14,143.958194,5.61E+14,123.449425,5.64E+14,110.313747,5.64E+14,141.644224,5.67E+14,115.10932,5.70E+14,118.012034,5.68E+14,139.163668,5.76E+14,154.241867,5.64E+14,143.18015
5.68E+14,118.156656,5.77E+14,123.850682,5.63E+14,143.274358,5.78E+14,118.884854,5.71E+14,151.042253,5.59E+14,108.98587,5.75E+14,122.559027,5.70E+14,138.132321,5.70E+14,133.602192,5.65E+14,114.701101,5.69E+14,112.871079,5.59E+14,109.456341,5.64E+14,129.867672,5.71E+14,143.130568,5.65E+14,142.397766,5.74E+14,139.209486,5.63E+14,130.233684,5.67E+14,130.352651,5.68E+14,140.049586,5.63E+14,99.753662,5.65E+14,125.067548,5.77E+14,141.993091,5.61E+14,132.68685,5.64E+14,117.264598,5.64E+14,140.562861,5.67E+14,111.199922,5.70E+14,130.877427,5.68E+14,132.452769,5.76E+14,138.535694,5.64E+14,140.681535
5.68E+14,111.240434,5.77E+14,124.846224,5.63E+14,145.050517,5.78E+14,114.820035,5.71E+14,141.676488,5.59E+14,113.895609,5.75E+14,135.157597,5.71E+14,148.027571,5.70E+14,140.226897,5.65E+14,108.706795,5.70E+14,101.399424,5.60E+14,107.526553,5.64E+14,137.990007,5.71E+14,136.434597,5.65E+14,138.170498,5.74E+14,136.636047,5.63E+14,142.272732,5.67E+14,132.703746,5.68E+14,135.764372,5.63E+14,105.806425,5.65E+14,118.769668,5.77E+14,137.165875,5.61E+14,122.784888,5.64E+14,121.099025,5.64E+14,148.856962,5.67E+14,119.009066,5.70E+14,117.563177,5.68E+14,133.830231,5.77E+14,133.645008,5.64E+14,145.179997
5.68E+14,116.40119,5.77E+14,135.664061,5.63E+14,145.760605,5.78E+14,99.398452,5.71E+14,133.395974,5.59E+14,109.122457,5.76E+14,126.673625,5.71E+14,145.792221,5.71E+14,135.798107,5.65E+14,115.311166,5.70E+14,113.385861,5.60E+14,108.253433,5.64E+14,137.565176,5.71E+14,144.981696,5.65E+14,137.156538,5.74E+14,135.865239,5.63E+14,125.555493,5.67E+14,126.92506,5.68E+14,128.898804,5.63E+14,98.237569,5.65E+14,119.538145,5.77E+14,134.830194,5.61E+14,121.514944,5.64E+14,116.820561,5.65E+14,138.432998,5.67E+14,103.84195,5.70E+14,126.188043,5.68E+14,140.930508,5.77E+14,134.450129,5.64E+14,147.052162
